team_id,competition_id,season_id,poss_n_frames,poss_lane_blocked_n,poss_lane_min_opp_dist,poss_n_players_visible,poss_pass_length,poss_press_mean_opp_dist,poss_press_min_opp_dist,poss_support_mean_dist,poss_support_n_close10,def_n_frames,def_compact_area,def_depth,def_mean_dist_to_ball,def_n_players,def_n_players_visible,def_nearest_to_ball,def_width,team_name
136,7,235,3608.0,0.46865037194473963,3.8581747706141054,17.93070953436807,17.764088014687054,22.639745508083724,6.12956849573285,24.543861489165348,0.9054878048780488,4324.0,741.1041613491149,29.051222735738776,22.476326544722234,9.309666975023127,18.219241443108235,6.27034121172427,41.545130281267475,OGC Nice
147,7,235,3332.0,0.501101321585903,3.40800584567982,17.039315726290518,19.080328785031906,21.469698994482986,5.896040942862703,23.642459695226066,0.9810924369747899,3091.0,709.9075335292649,28.70046023209422,20.04559060703386,8.459074733096086,16.737948883856358,4.91786734674028,40.42785365531272,Olympique de Marseille
131,7,235,63053.0,0.44923059952567423,3.6117148361430202,17.68567712876469,16.984075337234792,21.27370386688398,6.055870666326405,23.93094132432751,0.889727689404152,45169.0,750.4262120071968,29.233205692442766,21.594066480121356,8.599539496989019,17.15495140472448,5.864387026521571,40.800828933799345,Paris Saint-Germain
134,7,235,2549.0,0.46485623003194887,4.017946890936646,17.27814829344841,21.31281882055597,22.54065296864923,6.2884113918890145,24.480320148708277,0.9560612004707728,3811.0,654.582101451378,26.51755645086195,21.939922061152515,9.397479653452349,18.207819469955393,6.407846708512338,39.57436423666194,Rennes
153,7,235,1354.0,0.5575757575757576,3.2771019558123085,17.807237813884786,20.04054412409573,22.078034764554097,5.34254955941475,23.67420646799843,1.1447562776957163,1892.0,663.1527603838706,28.623101208936042,21.090801779002447,9.609408033826638,18.633192389006343,5.825666463697818,37.68246961034402,Stade Brestois
156,7,235,1698.0,0.47577092511013214,3.811216732565017,16.028857479387515,18.42991487901145,20.579060574326203,5.9204576323417335,23.108975946453686,0.9299175500588928,2214.0,632.3324354551272,25.70769971153028,20.880211602894587,8.70144534778681,16.62646793134598,5.439875944352456,38.71328462063981,Stade de Reims
138,7,235,1334.0,0.32087227414330216,4.548766736638326,16.700149925037483,18.731681228256086,22.87890995776704,6.150468980407417,24.396419195156984,0.8395802098950524,2148.0,681.1561799959877,28.8301138504895,22.157524383595423,8.556797020484172,17.09264432029795,6.495083416680228,41.23023116135909,Strasbourg
130,7,235,2642.0,0.4272863568215892,3.767871485252612,16.519303557910675,19.255444457036557,21.338200488237636,5.827299036163062,24.059376544758436,1.0090840272520818,3677.0,671.7500502580319,27.386156962803653,21.14322830024357,8.895567038346478,17.229262986129996,5.9695543215403735,39.36275794747993,Toulouse
133,7,235,1308.0,0.5357142857142857,3.5837110923470843,16.76223241590214,19.53267006931881,20.453215082598145,5.450291356913319,23.003324098054716,1.2737003058103975,2163.0,577.4975636716832,24.994454006546395,20.344938224487784,9.40499306518724,17.89875173370319,6.076858197020472,37.979346154754396,Troyes
172,9,281,2409.0,0.5501792114695341,2.938020189710763,16.48318804483188,20.619278889623452,19.469423418177534,5.03438353108376,21.186284802275825,1.2880863428808633,4561.0,540.8587691326329,27.64004601515864,19.379244023897495,8.8432361324271,17.158079368559527,5.733538275130631,32.33925280802397,Augsburg
